time,realization,lat,lon,tas
1981-01-02,0,48.799999999999955,16.59999999999999,270.37744
1981-02-02,0,48.799999999999955,16.59999999999999,273.57568
1981-03-02,0,48.799999999999955,16.59999999999999,280.5515
1981-04-02,0,48.799999999999955,16.59999999999999,281.48657
1981-05-02,0,48.799999999999955,16.59999999999999,287.9204
1981-06-02,0,48.799999999999955,16.59999999999999,292.21875
1981-07-02,0,48.799999999999955,16.59999999999999,292.13525
1981-08-02,0,48.799999999999955,16.59999999999999,292.53735
1981-09-02,0,48.799999999999955,16.59999999999999,288.93677
1981-10-02,0,48.799999999999955,16.59999999999999,283.46167
1981-11-02,0,48.799999999999955,16.59999999999999,277.75415
1981-12-02,0,48.799999999999955,16.59999999999999,270.82288
1982-01-02,0,48.799999999999955,16.59999999999999,267.86438
1982-02-02,0,48.799999999999955,16.59999999999999,272.11426
1982-03-02,0,48.799999999999955,16.59999999999999,278.10107
1982-04-02,0,48.799999999999955,16.59999999999999,280.135
1982-05-02,0,48.799999999999955,16.59999999999999,287.74072
1982-06-02,0,48.799999999999955,16.59999999999999,292.07715
1982-07-02,0,48.799999999999955,16.59999999999999,293.5608
1982-08-02,0,48.799999999999955,16.59999999999999,293.36694
1982-09-02,0,48.799999999999955,16.59999999999999,292.1316
1982-10-02,0,48.799999999999955,16.59999999999999,284.16577
1982-11-02,0,48.799999999999955,16.59999999999999,278.28967
1982-12-02,0,48.799999999999955,16.59999999999999,275.2013
1983-01-02,0,48.799999999999955,16.59999999999999,276.8911
1983-02-02,0,48.799999999999955,16.59999999999999,270.54858
1983-03-02,0,48.799999999999955,16.59999999999999,278.59253
1983-04-02,0,48.799999999999955,16.59999999999999,284.167
1983-05-02,0,48.799999999999955,16.59999999999999,288.85474
1983-06-02,0,48.799999999999955,16.59999999999999,291.41748
1983-07-02,0,48.799999999999955,16.59999999999999,296.22974
1983-08-02,0,48.799999999999955,16.59999999999999,294.2854
1983-09-02,0,48.799999999999955,16.59999999999999,289.48413
1983-10-02,0,48.799999999999955,16.59999999999999,283.44458
1983-11-02,0,48.799999999999955,16.59999999999999,275.63525
1983-12-02,0,48.799999999999955,16.59999999999999,273.3828
1984-01-02,0,48.799999999999955,16.59999999999999,272.97656
1984-02-02,0,48.799999999999955,16.59999999999999,273.38257
1984-03-02,0,48.799999999999955,16.59999999999999,276.28174
