time,realization,lat,lon,snd_lwe
1981-01-01,0,50.69999999999998,15.699999999999983,0.06950188
1981-02-01,0,50.69999999999998,15.699999999999983,0.110842705
1981-03-01,0,50.69999999999998,15.699999999999983,0.040224075
1981-04-01,0,50.69999999999998,15.699999999999983,0.0023040771
1981-05-01,0,50.69999999999998,15.699999999999983,0.00014209747
1981-06-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1981-07-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1981-08-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1981-09-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1981-10-01,0,50.69999999999998,15.699999999999983,0.0032806396
1981-11-01,0,50.69999999999998,15.699999999999983,0.015687943
1981-12-01,0,50.69999999999998,15.699999999999983,0.089921
1982-01-01,0,50.69999999999998,15.699999999999983,0.10315609
1982-02-01,0,50.69999999999998,15.699999999999983,0.13608074
1982-03-01,0,50.69999999999998,15.699999999999983,0.113123894
1982-04-01,0,50.69999999999998,15.699999999999983,0.009875298
1982-05-01,0,50.69999999999998,15.699999999999983,0.00022697449
1982-06-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1982-07-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1982-08-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1982-09-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1982-10-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1982-11-01,0,50.69999999999998,15.699999999999983,0.000957489
1982-12-01,0,50.69999999999998,15.699999999999983,0.011797905
1983-01-01,0,50.69999999999998,15.699999999999983,0.037686348
1983-02-01,0,50.69999999999998,15.699999999999983,0.070991516
1983-03-01,0,50.69999999999998,15.699999999999983,0.03841591
1983-04-01,0,50.69999999999998,15.699999999999983,0.001537323
1983-05-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1983-06-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1983-07-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1983-08-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1983-09-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1983-10-01,0,50.69999999999998,15.699999999999983,9.536743e-06
1983-11-01,0,50.69999999999998,15.699999999999983,0.0050439835
1983-12-01,0,50.69999999999998,15.699999999999983,0.022127151
1984-01-01,0,50.69999999999998,15.699999999999983,0.030981064
1984-02-01,0,50.69999999999998,15.699999999999983,0.09202862
1984-03-01,0,50.69999999999998,15.699999999999983,0.111325264
1984-04-01,0,50.69999999999998,15.699999999999983,0.019516945
1984-05-01,0,50.69999999999998,15.699999999999983,0.0001821518
1984-06-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1984-07-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1984-08-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1984-09-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1984-10-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1984-11-01,0,50.69999999999998,15.699999999999983,0.0041189194
1984-12-01,0,50.69999999999998,15.699999999999983,0.008254051
1985-01-01,0,50.69999999999998,15.699999999999983,0.040704727
1985-02-01,0,50.69999999999998,15.699999999999983,0.101447105
1985-03-01,0,50.69999999999998,15.699999999999983,0.114997864
1985-04-01,0,50.69999999999998,15.699999999999983,0.005367279
1985-05-01,0,50.69999999999998,15.699999999999983,0.0045166016
1985-06-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1985-07-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1985-08-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1985-09-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1985-10-01,0,50.69999999999998,15.699999999999983,3.8146973e-06
1985-11-01,0,50.69999999999998,15.699999999999983,0.017116547
1985-12-01,0,50.69999999999998,15.699999999999983,0.014327049
1986-01-01,0,50.69999999999998,15.699999999999983,0.071614265
1986-02-01,0,50.69999999999998,15.699999999999983,0.13491058
1986-03-01,0,50.69999999999998,15.699999999999983,0.10925484
1986-04-01,0,50.69999999999998,15.699999999999983,0.007909775
1986-05-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1986-06-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1986-07-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1986-08-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1986-09-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1986-10-01,0,50.69999999999998,15.699999999999983,1.6212463e-05
1986-11-01,0,50.69999999999998,15.699999999999983,0.0003671646
1986-12-01,0,50.69999999999998,15.699999999999983,0.032382965
1987-01-01,0,50.69999999999998,15.699999999999983,0.19081116
1987-02-01,0,50.69999999999998,15.699999999999983,0.2339468
1987-03-01,0,50.69999999999998,15.699999999999983,0.24972343
1987-04-01,0,50.69999999999998,15.699999999999983,0.07387543
1987-05-01,0,50.69999999999998,15.699999999999983,6.67572e-06
1987-06-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1987-07-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1987-08-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1987-09-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1987-10-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1987-11-01,0,50.69999999999998,15.699999999999983,0.0012702942
1987-12-01,0,50.69999999999998,15.699999999999983,0.0078029633
1988-01-01,0,50.69999999999998,15.699999999999983,0.00874424
1988-02-01,0,50.69999999999998,15.699999999999983,0.049355507
1988-03-01,0,50.69999999999998,15.699999999999983,0.15323734
1988-04-01,0,50.69999999999998,15.699999999999983,0.042209625
1988-05-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1988-06-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1988-07-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1988-08-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1988-09-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1988-10-01,0,50.69999999999998,15.699999999999983,0.00023555756
1988-11-01,0,50.69999999999998,15.699999999999983,0.016413689
1988-12-01,0,50.69999999999998,15.699999999999983,0.08925915
1989-01-01,0,50.69999999999998,15.699999999999983,0.09061241
1989-02-01,0,50.69999999999998,15.699999999999983,0.05915165
1989-03-01,0,50.69999999999998,15.699999999999983,0.0037612915
1989-04-01,0,50.69999999999998,15.699999999999983,0.0013589859
1989-05-01,0,50.69999999999998,15.699999999999983,0.00016212463
1989-06-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1989-07-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1989-08-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1989-09-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1989-10-01,0,50.69999999999998,15.699999999999983,1.7166138e-05
1989-11-01,0,50.69999999999998,15.699999999999983,0.009019852
1989-12-01,0,50.69999999999998,15.699999999999983,0.027583122
1990-01-01,0,50.69999999999998,15.699999999999983,0.004392624
1990-02-01,0,50.69999999999998,15.699999999999983,0.009648323
1990-03-01,0,50.69999999999998,15.699999999999983,0.008022308
1990-04-01,0,50.69999999999998,15.699999999999983,0.00091362
1990-05-01,0,50.69999999999998,15.699999999999983,9.536743e-07
1990-06-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1990-07-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1990-08-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1990-09-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1990-10-01,0,50.69999999999998,15.699999999999983,5.340576e-05
1990-11-01,0,50.69999999999998,15.699999999999983,0.0031023026
1990-12-01,0,50.69999999999998,15.699999999999983,0.05047512
1991-01-01,0,50.69999999999998,15.699999999999983,0.023355484
1991-02-01,0,50.69999999999998,15.699999999999983,0.03007698
1991-03-01,0,50.69999999999998,15.699999999999983,0.0058546066
1991-04-01,0,50.69999999999998,15.699999999999983,0.0045261383
1991-05-01,0,50.69999999999998,15.699999999999983,0.00022411346
1991-06-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1991-07-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1991-08-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1991-09-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1991-10-01,0,50.69999999999998,15.699999999999983,0.0011920929
1991-11-01,0,50.69999999999998,15.699999999999983,0.0129003525
1991-12-01,0,50.69999999999998,15.699999999999983,0.055210114
1992-01-01,0,50.69999999999998,15.699999999999983,0.12873459
1992-02-01,0,50.69999999999998,15.699999999999983,0.16532516
1992-03-01,0,50.69999999999998,15.699999999999983,0.13057613
1992-04-01,0,50.69999999999998,15.699999999999983,0.06987476
1992-05-01,0,50.69999999999998,15.699999999999983,2.861023e-06
1992-06-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1992-07-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1992-08-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1992-09-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1992-10-01,0,50.69999999999998,15.699999999999983,0.0029687881
1992-11-01,0,50.69999999999998,15.699999999999983,0.0074834824
1992-12-01,0,50.69999999999998,15.699999999999983,0.033049583
1993-01-01,0,50.69999999999998,15.699999999999983,0.02354145
1993-02-01,0,50.69999999999998,15.699999999999983,0.049015045
1993-03-01,0,50.69999999999998,15.699999999999983,0.064227104
1993-04-01,0,50.69999999999998,15.699999999999983,0.0056638718
1993-05-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1993-06-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1993-07-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1993-08-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1993-09-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1993-10-01,0,50.69999999999998,15.699999999999983,0.00023269653
1993-11-01,0,50.69999999999998,15.699999999999983,0.013493538
1993-12-01,0,50.69999999999998,15.699999999999983,0.042064667
1994-01-01,0,50.69999999999998,15.699999999999983,0.0697813
1994-02-01,0,50.69999999999998,15.699999999999983,0.098786354
1994-03-01,0,50.69999999999998,15.699999999999983,0.05330658
1994-04-01,0,50.69999999999998,15.699999999999983,0.0012254715
1994-05-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1994-06-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1994-07-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1994-08-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1994-09-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1994-10-01,0,50.69999999999998,15.699999999999983,0.0008459091
1994-11-01,0,50.69999999999998,15.699999999999983,0.0009393692
1994-12-01,0,50.69999999999998,15.699999999999983,0.008095741
1995-01-01,0,50.69999999999998,15.699999999999983,0.03948593
1995-02-01,0,50.69999999999998,15.699999999999983,0.027601242
1995-03-01,0,50.69999999999998,15.699999999999983,0.014294624
1995-04-01,0,50.69999999999998,15.699999999999983,0.0053596497
1995-05-01,0,50.69999999999998,15.699999999999983,0.00024604797
1995-06-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1995-07-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1995-08-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1995-09-01,0,50.69999999999998,15.699999999999983,2.861023e-06
1995-10-01,0,50.69999999999998,15.699999999999983,2.0980835e-05
1995-11-01,0,50.69999999999998,15.699999999999983,0.029201508
1995-12-01,0,50.69999999999998,15.699999999999983,0.0522213
1996-01-01,0,50.69999999999998,15.699999999999983,0.063794136
1996-02-01,0,50.69999999999998,15.699999999999983,0.087451935
1996-03-01,0,50.69999999999998,15.699999999999983,0.13716984
1996-04-01,0,50.69999999999998,15.699999999999983,0.07444
1996-05-01,0,50.69999999999998,15.699999999999983,1.9073486e-06
1996-06-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1996-07-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1996-08-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1996-09-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1996-10-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1996-11-01,0,50.69999999999998,15.699999999999983,0.0020570755
1996-12-01,0,50.69999999999998,15.699999999999983,0.032977104
1997-01-01,0,50.69999999999998,15.699999999999983,0.06206131
1997-02-01,0,50.69999999999998,15.699999999999983,0.080596924
1997-03-01,0,50.69999999999998,15.699999999999983,0.01112175
1997-04-01,0,50.69999999999998,15.699999999999983,0.011881828
1997-05-01,0,50.69999999999998,15.699999999999983,7.6293945e-06
1997-06-01,0,50.69999999999998,15.699999999999983,6.67572e-06
1997-07-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1997-08-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1997-09-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1997-10-01,0,50.69999999999998,15.699999999999983,0.002872467
1997-11-01,0,50.69999999999998,15.699999999999983,0.0056905746
1997-12-01,0,50.69999999999998,15.699999999999983,0.009750366
1998-01-01,0,50.69999999999998,15.699999999999983,0.0127773285
1998-02-01,0,50.69999999999998,15.699999999999983,0.0154771805
1998-03-01,0,50.69999999999998,15.699999999999983,0.011509895
1998-04-01,0,50.69999999999998,15.699999999999983,0.0031824112
1998-05-01,0,50.69999999999998,15.699999999999983,1.4305115e-05
1998-06-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1998-07-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1998-08-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1998-09-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1998-10-01,0,50.69999999999998,15.699999999999983,0.00037765503
1998-11-01,0,50.69999999999998,15.699999999999983,0.012482643
1998-12-01,0,50.69999999999998,15.699999999999983,0.039855003
1999-01-01,0,50.69999999999998,15.699999999999983,0.03550625
1999-02-01,0,50.69999999999998,15.699999999999983,0.095376015
1999-03-01,0,50.69999999999998,15.699999999999983,0.090735435
1999-04-01,0,50.69999999999998,15.699999999999983,0.0021076202
1999-05-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1999-06-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1999-07-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1999-08-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1999-09-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
1999-10-01,0,50.69999999999998,15.699999999999983,5.722046e-05
1999-11-01,0,50.69999999999998,15.699999999999983,0.0068950653
1999-12-01,0,50.69999999999998,15.699999999999983,0.020310402
2000-01-01,0,50.69999999999998,15.699999999999983,0.087944984
2000-02-01,0,50.69999999999998,15.699999999999983,0.12844563
2000-03-01,0,50.69999999999998,15.699999999999983,0.12639523
2000-04-01,0,50.69999999999998,15.699999999999983,0.017065048
2000-05-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
2000-06-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
2000-07-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
2000-08-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
2000-09-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
2000-10-01,0,50.69999999999998,15.699999999999983,9.536743e-07
2000-11-01,0,50.69999999999998,15.699999999999983,8.583069e-06
2000-12-01,0,50.69999999999998,15.699999999999983,0.008885384
2001-01-01,0,50.69999999999998,15.699999999999983,0.029834747
2001-02-01,0,50.69999999999998,15.699999999999983,0.040343285
2001-03-01,0,50.69999999999998,15.699999999999983,0.043766975
2001-04-01,0,50.69999999999998,15.699999999999983,0.0043096542
2001-05-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
2001-06-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
2001-07-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
2001-08-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
2001-09-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
2001-10-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
2001-11-01,0,50.69999999999998,15.699999999999983,0.009565353
2001-12-01,0,50.69999999999998,15.699999999999983,0.07888985
2002-01-01,0,50.69999999999998,15.699999999999983,0.15272999
2002-02-01,0,50.69999999999998,15.699999999999983,0.050578117
2002-03-01,0,50.69999999999998,15.699999999999983,0.018553734
2002-04-01,0,50.69999999999998,15.699999999999983,0.0012350082
2002-05-01,0,50.69999999999998,15.699999999999983,-7.2791903e-25
2002-06-01,0,50.69999999999998,15.699999999999983,-7.2791903e-25
2002-07-01,0,50.69999999999998,15.699999999999983,-7.2791903e-25
2002-08-01,0,50.69999999999998,15.699999999999983,-7.2791903e-25
2002-09-01,0,50.69999999999998,15.699999999999983,0.00012683868
2002-10-01,0,50.69999999999998,15.699999999999983,0.001121521
2002-11-01,0,50.69999999999998,15.699999999999983,0.007839203
2002-12-01,0,50.69999999999998,15.699999999999983,0.009796143
2003-01-01,0,50.69999999999998,15.699999999999983,0.043444633
2003-02-01,0,50.69999999999998,15.699999999999983,0.079844475
2003-03-01,0,50.69999999999998,15.699999999999983,0.044973373
2003-04-01,0,50.69999999999998,15.699999999999983,0.00470829
2003-05-01,0,50.69999999999998,15.699999999999983,-7.2791903e-25
2003-06-01,0,50.69999999999998,15.699999999999983,-7.2791903e-25
2003-07-01,0,50.69999999999998,15.699999999999983,-7.2791903e-25
2003-08-01,0,50.69999999999998,15.699999999999983,-7.302405e-25
2003-09-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
2003-10-01,0,50.69999999999998,15.699999999999983,0.0022382736
2003-11-01,0,50.69999999999998,15.699999999999983,0.00029945374
2003-12-01,0,50.69999999999998,15.699999999999983,0.012133598
2004-01-01,0,50.69999999999998,15.699999999999983,0.08185005
2004-02-01,0,50.69999999999998,15.699999999999983,0.07890701
2004-03-01,0,50.69999999999998,15.699999999999983,0.07322693
2004-04-01,0,50.69999999999998,15.699999999999983,0.00092220306
2004-05-01,0,50.69999999999998,15.699999999999983,0.00013065338
2004-06-01,0,50.69999999999998,15.699999999999983,-7.2791903e-25
2004-07-01,0,50.69999999999998,15.699999999999983,-7.306052e-25
2004-08-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
2004-09-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
2004-10-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
2004-11-01,0,50.69999999999998,15.699999999999983,0.013739586
2004-12-01,0,50.69999999999998,15.699999999999983,0.028837204
2005-01-01,0,50.69999999999998,15.699999999999983,0.06886387
2005-02-01,0,50.69999999999998,15.699999999999983,0.15175343
2005-03-01,0,50.69999999999998,15.699999999999983,0.17540073
2005-04-01,0,50.69999999999998,15.699999999999983,0.017066956
2005-05-01,0,50.69999999999998,15.699999999999983,0.00065898895
2005-06-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
2005-07-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
2005-08-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
2005-09-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
2005-10-01,0,50.69999999999998,15.699999999999983,-7.345365e-25
2005-11-01,0,50.69999999999998,15.699999999999983,0.012693405
2005-12-01,0,50.69999999999998,15.699999999999983,0.09000397
2006-01-01,0,50.69999999999998,15.699999999999983,0.18432713
2006-02-01,0,50.69999999999998,15.699999999999983,0.24489307
