time,realization,lat,lon,tas
1981-01-02,0,50.69999999999998,15.699999999999983,266.75635
1981-02-02,0,50.69999999999998,15.699999999999983,268.9546
1981-03-02,0,50.69999999999998,15.699999999999983,276.09058
1981-04-02,0,50.69999999999998,15.699999999999983,276.84595
1981-05-02,0,50.69999999999998,15.699999999999983,283.49072
1981-06-02,0,50.69999999999998,15.699999999999983,286.41406
1981-07-02,0,50.69999999999998,15.699999999999983,286.5923
1981-08-02,0,50.69999999999998,15.699999999999983,286.58618
1981-09-02,0,50.69999999999998,15.699999999999983,284.35083
1981-10-02,0,50.69999999999998,15.699999999999983,278.4812
1981-11-02,0,50.69999999999998,15.699999999999983,273.1975
1981-12-02,0,50.69999999999998,15.699999999999983,266.80725
1982-01-02,0,50.69999999999998,15.699999999999983,266.44055
1982-02-02,0,50.69999999999998,15.699999999999983,268.5869
1982-03-02,0,50.69999999999998,15.699999999999983,273.55615
1982-04-02,0,50.69999999999998,15.699999999999983,274.83228
1982-05-02,0,50.69999999999998,15.699999999999983,283.01025
1982-06-02,0,50.69999999999998,15.699999999999983,286.50684
1982-07-02,0,50.69999999999998,15.699999999999983,288.56274
1982-08-02,0,50.69999999999998,15.699999999999983,288.0681
1982-09-02,0,50.69999999999998,15.699999999999983,286.84253
1982-10-02,0,50.69999999999998,15.699999999999983,280.3435
1982-11-02,0,50.69999999999998,15.699999999999983,275.2096
1982-12-02,0,50.69999999999998,15.699999999999983,271.27942
1983-01-02,0,50.69999999999998,15.699999999999983,272.2583
1983-02-02,0,50.69999999999998,15.699999999999983,267.10132
1983-03-02,0,50.69999999999998,15.699999999999983,273.60425
1983-04-02,0,50.69999999999998,15.699999999999983,279.40527
1983-05-02,0,50.69999999999998,15.699999999999983,283.50903
1983-06-02,0,50.69999999999998,15.699999999999983,286.15967
1983-07-02,0,50.69999999999998,15.699999999999983,290.03052
1983-08-02,0,50.69999999999998,15.699999999999983,288.26392
1983-09-02,0,50.69999999999998,15.699999999999983,284.1814
1983-10-02,0,50.69999999999998,15.699999999999983,279.19653
1983-11-02,0,50.69999999999998,15.699999999999983,273.1587
1983-12-02,0,50.69999999999998,15.699999999999983,269.29297
1984-01-02,0,50.69999999999998,15.699999999999983,269.06055
1984-02-02,0,50.69999999999998,15.699999999999983,268.6267
1984-03-02,0,50.69999999999998,15.699999999999983,270.8755
1984-04-02,0,50.69999999999998,15.699999999999983,276.61694
1984-05-02,0,50.69999999999998,15.699999999999983,281.9214
1984-06-02,0,50.69999999999998,15.699999999999983,283.87646
1984-07-02,0,50.69999999999998,15.699999999999983,285.3938
1984-08-02,0,50.69999999999998,15.699999999999983,287.3916
1984-09-02,0,50.69999999999998,15.699999999999983,282.53516
1984-10-02,0,50.69999999999998,15.699999999999983,280.66443
1984-11-02,0,50.69999999999998,15.699999999999983,274.9713
1984-12-02,0,50.69999999999998,15.699999999999983,270.0005
1985-01-02,0,50.69999999999998,15.699999999999983,263.4088
1985-02-02,0,50.69999999999998,15.699999999999983,264.73926
1985-03-02,0,50.69999999999998,15.699999999999983,272.69373
1985-04-02,0,50.69999999999998,15.699999999999983,276.9795
1985-05-02,0,50.69999999999998,15.699999999999983,283.78784
1985-06-02,0,50.69999999999998,15.699999999999983,283.36353
1985-07-02,0,50.69999999999998,15.699999999999983,287.48926
1985-08-02,0,50.69999999999998,15.699999999999983,287.24487
1985-09-02,0,50.69999999999998,15.699999999999983,283.4519
1985-10-02,0,50.69999999999998,15.699999999999983,279.31555
1985-11-02,0,50.69999999999998,15.699999999999983,270.47217
1985-12-02,0,50.69999999999998,15.699999999999983,272.52637
1986-01-02,0,50.69999999999998,15.699999999999983,268.1814
1986-02-02,0,50.69999999999998,15.699999999999983,262.59973
1986-03-02,0,50.69999999999998,15.699999999999983,272.87488
1986-04-02,0,50.69999999999998,15.699999999999983,278.2461
1986-05-02,0,50.69999999999998,15.699999999999983,285.01
1986-06-02,0,50.69999999999998,15.699999999999983,285.46216
1986-07-02,0,50.69999999999998,15.699999999999983,287.08276
1986-08-02,0,50.69999999999998,15.699999999999983,287.00024
1986-09-02,0,50.69999999999998,15.699999999999983,281.8557
1986-10-02,0,50.69999999999998,15.699999999999983,279.63513
1986-11-02,0,50.69999999999998,15.699999999999983,275.17065
1986-12-02,0,50.69999999999998,15.699999999999983,270.4165
1987-01-02,0,50.69999999999998,15.699999999999983,261.7754
1987-02-02,0,50.69999999999998,15.699999999999983,269.29578
1987-03-02,0,50.69999999999998,15.699999999999983,267.74072
1987-04-02,0,50.69999999999998,15.699999999999983,277.49414
1987-05-02,0,50.69999999999998,15.699999999999983,280.76123
1987-06-02,0,50.69999999999998,15.699999999999983,284.92358
1987-07-02,0,50.69999999999998,15.699999999999983,287.4646
1987-08-02,0,50.69999999999998,15.699999999999983,285.24902
1987-09-02,0,50.69999999999998,15.699999999999983,284.87744
1987-10-02,0,50.69999999999998,15.699999999999983,280.07886
1987-11-02,0,50.69999999999998,15.699999999999983,274.69092
1987-12-02,0,50.69999999999998,15.699999999999983,271.3098
1988-01-02,0,50.69999999999998,15.699999999999983,272.22388
1988-02-02,0,50.69999999999998,15.699999999999983,270.5144
1988-03-02,0,50.69999999999998,15.699999999999983,270.79712
1988-04-02,0,50.69999999999998,15.699999999999983,276.95923
1988-05-02,0,50.69999999999998,15.699999999999983,283.96948
1988-06-02,0,50.69999999999998,15.699999999999983,285.51367
1988-07-02,0,50.69999999999998,15.699999999999983,288.02563
1988-08-02,0,50.69999999999998,15.699999999999983,287.47314
1988-09-02,0,50.69999999999998,15.699999999999983,283.62622
1988-10-02,0,50.69999999999998,15.699999999999983,279.92285
1988-11-02,0,50.69999999999998,15.699999999999983,270.38818
1988-12-02,0,50.69999999999998,15.699999999999983,271.1433
1989-01-02,0,50.69999999999998,15.699999999999983,271.3379
1989-02-02,0,50.69999999999998,15.699999999999983,273.08252
1989-03-02,0,50.69999999999998,15.699999999999983,276.06006
1989-04-02,0,50.69999999999998,15.699999999999983,278.63354
1989-05-02,0,50.69999999999998,15.699999999999983,283.31128
