time,realization,lat,lon,tas
1989-11-02,0,50.09999999999997,12.299999999999995,273.91614
1989-12-02,0,50.09999999999997,12.299999999999995,273.43945
1990-01-02,0,50.09999999999997,12.299999999999995,273.015
1990-02-02,0,50.09999999999997,12.299999999999995,276.29126
1990-03-02,0,50.09999999999997,12.299999999999995,278.30566
1990-04-02,0,50.09999999999997,12.299999999999995,279.03955
1990-05-02,0,50.09999999999997,12.299999999999995,286.00317
1990-06-02,0,50.09999999999997,12.299999999999995,287.6836
1990-07-02,0,50.09999999999997,12.299999999999995,288.68823
1990-08-02,0,50.09999999999997,12.299999999999995,290.8506
1990-09-02,0,50.09999999999997,12.299999999999995,283.84082
1990-10-02,0,50.09999999999997,12.299999999999995,281.5515
1990-11-02,0,50.09999999999997,12.299999999999995,276.0923
1990-12-02,0,50.09999999999997,12.299999999999995,270.99927
1991-01-02,0,50.09999999999997,12.299999999999995,273.20288
1991-02-02,0,50.09999999999997,12.299999999999995,268.50964
1991-03-02,0,50.09999999999997,12.299999999999995,277.92017
1991-04-02,0,50.09999999999997,12.299999999999995,278.60327
1991-05-02,0,50.09999999999997,12.299999999999995,281.23828
1991-06-02,0,50.09999999999997,12.299999999999995,285.94678
1991-07-02,0,50.09999999999997,12.299999999999995,291.23682
1991-08-02,0,50.09999999999997,12.299999999999995,289.89355
1991-09-02,0,50.09999999999997,12.299999999999995,287.25244
1991-10-02,0,50.09999999999997,12.299999999999995,280.0525
1991-11-02,0,50.09999999999997,12.299999999999995,275.49768
1991-12-02,0,50.09999999999997,12.299999999999995,271.489
1992-01-02,0,50.09999999999997,12.299999999999995,272.13245
1992-02-02,0,50.09999999999997,12.299999999999995,274.17407
1992-03-02,0,50.09999999999997,12.299999999999995,276.04517
1992-04-02,0,50.09999999999997,12.299999999999995,279.2837
1992-05-02,0,50.09999999999997,12.299999999999995,286.1411
1992-06-02,0,50.09999999999997,12.299999999999995,289.11035
1992-07-02,0,50.09999999999997,12.299999999999995,290.78198
1992-08-02,0,50.09999999999997,12.299999999999995,292.2837
1992-09-02,0,50.09999999999997,12.299999999999995,285.58032
1992-10-02,0,50.09999999999997,12.299999999999995,279.0271
1992-11-02,0,50.09999999999997,12.299999999999995,276.72876
1992-12-02,0,50.09999999999997,12.299999999999995,271.91382
1993-01-02,0,50.09999999999997,12.299999999999995,272.8457
1993-02-02,0,50.09999999999997,12.299999999999995,269.22302
1993-03-02,0,50.09999999999997,12.299999999999995,274.47192
1993-04-02,0,50.09999999999997,12.299999999999995,281.82812
1993-05-02,0,50.09999999999997,12.299999999999995,287.18286
1993-06-02,0,50.09999999999997,12.299999999999995,287.7329
1993-07-02,0,50.09999999999997,12.299999999999995,288.21313
1993-08-02,0,50.09999999999997,12.299999999999995,288.54517
1993-09-02,0,50.09999999999997,12.299999999999995,284.83203
1993-10-02,0,50.09999999999997,12.299999999999995,280.0254
1993-11-02,0,50.09999999999997,12.299999999999995,271.87463
1993-12-02,0,50.09999999999997,12.299999999999995,274.19946
1994-01-02,0,50.09999999999997,12.299999999999995,274.1582
1994-02-02,0,50.09999999999997,12.299999999999995,270.75464
1994-03-02,0,50.09999999999997,12.299999999999995,277.91772
1994-04-02,0,50.09999999999997,12.299999999999995,279.5691
1994-05-02,0,50.09999999999997,12.299999999999995,284.71753
1994-06-02,0,50.09999999999997,12.299999999999995,288.2527
1994-07-02,0,50.09999999999997,12.299999999999995,293.57764
1994-08-02,0,50.09999999999997,12.299999999999995,290.37476
1994-09-02,0,50.09999999999997,12.299999999999995,285.7417
1994-10-02,0,50.09999999999997,12.299999999999995,279.45386
1994-11-02,0,50.09999999999997,12.299999999999995,278.6062
1994-12-02,0,50.09999999999997,12.299999999999995,274.71753
1995-01-02,0,50.09999999999997,12.299999999999995,270.25928
1995-02-02,0,50.09999999999997,12.299999999999995,275.6255
1995-03-02,0,50.09999999999997,12.299999999999995,274.7898
1995-04-02,0,50.09999999999997,12.299999999999995,280.49146
1995-05-02,0,50.09999999999997,12.299999999999995,284.28394
1995-06-02,0,50.09999999999997,12.299999999999995,285.98022
1995-07-02,0,50.09999999999997,12.299999999999995,292.15552
1995-08-02,0,50.09999999999997,12.299999999999995,289.89697
1995-09-02,0,50.09999999999997,12.299999999999995,284.50732
1995-10-02,0,50.09999999999997,12.299999999999995,283.49182
1995-11-02,0,50.09999999999997,12.299999999999995,273.36987
1995-12-02,0,50.09999999999997,12.299999999999995,269.7107
1996-01-02,0,50.09999999999997,12.299999999999995,267.90198
1996-02-02,0,50.09999999999997,12.299999999999995,268.6814
1996-03-02,0,50.09999999999997,12.299999999999995,271.9275
1996-04-02,0,50.09999999999997,12.299999999999995,279.35156
1996-05-02,0,50.09999999999997,12.299999999999995,283.4585
1996-06-02,0,50.09999999999997,12.299999999999995,287.79248
1996-07-02,0,50.09999999999997,12.299999999999995,287.37256
1996-08-02,0,50.09999999999997,12.299999999999995,288.80176
1996-09-02,0,50.09999999999997,12.299999999999995,282.3955
1996-10-02,0,50.09999999999997,12.299999999999995,281.29272
1996-11-02,0,50.09999999999997,12.299999999999995,276.52185
1996-12-02,0,50.09999999999997,12.299999999999995,267.5946
1997-01-02,0,50.09999999999997,12.299999999999995,268.51978
1997-02-02,0,50.09999999999997,12.299999999999995,274.74365
1997-03-02,0,50.09999999999997,12.299999999999995,277.55225
1997-04-02,0,50.09999999999997,12.299999999999995,277.5432
1997-05-02,0,50.09999999999997,12.299999999999995,285.01538
1997-06-02,0,50.09999999999997,12.299999999999995,287.74805
1997-07-02,0,50.09999999999997,12.299999999999995,288.63452
1997-08-02,0,50.09999999999997,12.299999999999995,291.0171
1997-09-02,0,50.09999999999997,12.299999999999995,285.8457
1997-10-02,0,50.09999999999997,12.299999999999995,279.11328
1997-11-02,0,50.09999999999997,12.299999999999995,275.64502
1997-12-02,0,50.09999999999997,12.299999999999995,273.33167
1998-01-02,0,50.09999999999997,12.299999999999995,272.8755
1998-02-02,0,50.09999999999997,12.299999999999995,274.3584
1998-03-02,0,50.09999999999997,12.299999999999995,276.04297
1998-04-02,0,50.09999999999997,12.299999999999995,281.10376
1998-05-02,0,50.09999999999997,12.299999999999995,285.7627
1998-06-02,0,50.09999999999997,12.299999999999995,288.70923
1998-07-02,0,50.09999999999997,12.299999999999995,288.2871
1998-08-02,0,50.09999999999997,12.299999999999995,289.04614
1998-09-02,0,50.09999999999997,12.299999999999995,284.9342
1998-10-02,0,50.09999999999997,12.299999999999995,280.71765
1998-11-02,0,50.09999999999997,12.299999999999995,273.12476
1998-12-02,0,50.09999999999997,12.299999999999995,271.49487
1999-01-02,0,50.09999999999997,12.299999999999995,273.1499
1999-02-02,0,50.09999999999997,12.299999999999995,270.88892
1999-03-02,0,50.09999999999997,12.299999999999995,276.8994
1999-04-02,0,50.09999999999997,12.299999999999995,280.6106
1999-05-02,0,50.09999999999997,12.299999999999995,285.792
1999-06-02,0,50.09999999999997,12.299999999999995,286.97913
1999-07-02,0,50.09999999999997,12.299999999999995,290.6272
1999-08-02,0,50.09999999999997,12.299999999999995,289.062
1999-09-02,0,50.09999999999997,12.299999999999995,288.95215
1999-10-02,0,50.09999999999997,12.299999999999995,280.5354
1999-11-02,0,50.09999999999997,12.299999999999995,274.62634
1999-12-02,0,50.09999999999997,12.299999999999995,272.74292
2000-01-02,0,50.09999999999997,12.299999999999995,271.20508
2000-02-02,0,50.09999999999997,12.299999999999995,274.7422
2000-03-02,0,50.09999999999997,12.299999999999995,276.3457
2000-04-02,0,50.09999999999997,12.299999999999995,282.09717
2000-05-02,0,50.09999999999997,12.299999999999995,286.9546
2000-06-02,0,50.09999999999997,12.299999999999995,289.38696
2000-07-02,0,50.09999999999997,12.299999999999995,287.30273
2000-08-02,0,50.09999999999997,12.299999999999995,290.21143
2000-09-02,0,50.09999999999997,12.299999999999995,285.8047
2000-10-02,0,50.09999999999997,12.299999999999995,282.72925
2000-11-02,0,50.09999999999997,12.299999999999995,277.5382
2000-12-02,0,50.09999999999997,12.299999999999995,274.17407
2001-01-02,0,50.09999999999997,12.299999999999995,271.31982
2001-02-02,0,50.09999999999997,12.299999999999995,273.4038
2001-03-02,0,50.09999999999997,12.299999999999995,276.13013
2001-04-02,0,50.09999999999997,12.299999999999995,278.89868
2001-05-02,0,50.09999999999997,12.299999999999995,286.26758
2001-06-02,0,50.09999999999997,12.299999999999995,286.2151
2001-07-02,0,50.09999999999997,12.299999999999995,289.98047
2001-08-02,0,50.09999999999997,12.299999999999995,290.78564
2001-09-02,0,50.09999999999997,12.299999999999995,283.39233
2001-10-02,0,50.09999999999997,12.299999999999995,284.38904
2001-11-02,0,50.09999999999997,12.299999999999995,274.83154
2001-12-02,0,50.09999999999997,12.299999999999995,270.33154
2002-01-02,0,50.09999999999997,12.299999999999995,271.0664
2002-02-02,0,50.09999999999997,12.299999999999995,275.94946
2002-03-02,0,50.09999999999997,12.299999999999995,276.8435
2002-04-02,0,50.09999999999997,12.299999999999995,279.5979
2002-05-02,0,50.09999999999997,12.299999999999995,286.30957
2002-06-02,0,50.09999999999997,12.299999999999995,289.50366
2002-07-02,0,50.09999999999997,12.299999999999995,290.0232
2002-08-02,0,50.09999999999997,12.299999999999995,290.96973
2002-09-02,0,50.09999999999997,12.299999999999995,284.91064
2002-10-02,0,50.09999999999997,12.299999999999995,280.04028
2002-11-02,0,50.09999999999997,12.299999999999995,277.29102
2002-12-02,0,50.09999999999997,12.299999999999995,271.9475
2003-01-02,0,50.09999999999997,12.299999999999995,270.9048
2003-02-02,0,50.09999999999997,12.299999999999995,268.4519
2003-03-02,0,50.09999999999997,12.299999999999995,276.67236
2003-04-02,0,50.09999999999997,12.299999999999995,279.79102
2003-05-02,0,50.09999999999997,12.299999999999995,286.71094
2003-06-02,0,50.09999999999997,12.299999999999995,291.9746
2003-07-02,0,50.09999999999997,12.299999999999995,291.0149
2003-08-02,0,50.09999999999997,12.299999999999995,293.48022
2003-09-02,0,50.09999999999997,12.299999999999995,286.47266
2003-10-02,0,50.09999999999997,12.299999999999995,277.73096
2003-11-02,0,50.09999999999997,12.299999999999995,277.12415
2003-12-02,0,50.09999999999997,12.299999999999995,272.78174
2004-01-02,0,50.09999999999997,12.299999999999995,270.13965
2004-02-02,0,50.09999999999997,12.299999999999995,273.66138
2004-03-02,0,50.09999999999997,12.299999999999995,275.2063
2004-04-02,0,50.09999999999997,12.299999999999995,281.18848
2004-05-02,0,50.09999999999997,12.299999999999995,283.3069
2004-06-02,0,50.09999999999997,12.299999999999995,287.45142
2004-07-02,0,50.09999999999997,12.299999999999995,289.23462
2004-08-02,0,50.09999999999997,12.299999999999995,290.56982
2004-09-02,0,50.09999999999997,12.299999999999995,285.8059
2004-10-02,0,50.09999999999997,12.299999999999995,281.92236
2004-11-02,0,50.09999999999997,12.299999999999995,275.71277
2004-12-02,0,50.09999999999997,12.299999999999995,272.02185
2005-01-02,0,50.09999999999997,12.299999999999995,272.49707
2005-02-02,0,50.09999999999997,12.299999999999995,269.29565
2005-03-02,0,50.09999999999997,12.299999999999995,274.43848
2005-04-02,0,50.09999999999997,12.299999999999995,281.25977
2005-05-02,0,50.09999999999997,12.299999999999995,285.11377
2005-06-02,0,50.09999999999997,12.299999999999995,288.52417
2005-07-02,0,50.09999999999997,12.299999999999995,290.43408
2005-08-02,0,50.09999999999997,12.299999999999995,288.052
2005-09-02,0,50.09999999999997,12.299999999999995,287.0122
2005-10-02,0,50.09999999999997,12.299999999999995,282.69507
2005-11-02,0,50.09999999999997,12.299999999999995,275.11523
2005-12-02,0,50.09999999999997,12.299999999999995,271.7334
2006-01-02,0,50.09999999999997,12.299999999999995,267.78418
2006-02-02,0,50.09999999999997,12.299999999999995,270.41016
2006-03-02,0,50.09999999999997,12.299999999999995,273.19287
2006-04-02,0,50.09999999999997,12.299999999999995,280.0952
2006-05-02,0,50.09999999999997,12.299999999999995,284.91748
2006-06-02,0,50.09999999999997,12.299999999999995,288.99536
2006-07-02,0,50.09999999999997,12.299999999999995,294.12842
2006-08-02,0,50.09999999999997,12.299999999999995,287.4441
2006-09-02,0,50.09999999999997,12.299999999999995,288.57007
2006-10-02,0,50.09999999999997,12.299999999999995,283.63647
2006-11-02,0,50.09999999999997,12.299999999999995,277.99097
2006-12-02,0,50.09999999999997,12.299999999999995,275.5354
2007-01-02,0,50.09999999999997,12.299999999999995,275.56372
2007-02-02,0,50.09999999999997,12.299999999999995,275.823
2007-03-02,0,50.09999999999997,12.299999999999995,277.69287
2007-04-02,0,50.09999999999997,12.299999999999995,283.26392
2007-05-02,0,50.09999999999997,12.299999999999995,286.74536
2007-06-02,0,50.09999999999997,12.299999999999995,289.84692
2007-07-02,0,50.09999999999997,12.299999999999995,289.646
2007-08-02,0,50.09999999999997,12.299999999999995,289.3296
2007-09-02,0,50.09999999999997,12.299999999999995,284.18433
2007-10-02,0,50.09999999999997,12.299999999999995,280.2268
2007-11-02,0,50.09999999999997,12.299999999999995,273.8506
2007-12-02,0,50.09999999999997,12.299999999999995,272.76855
2008-01-02,0,50.09999999999997,12.299999999999995,274.4707
2008-02-02,0,50.09999999999997,12.299999999999995,275.3064
2008-03-02,0,50.09999999999997,12.299999999999995,275.46777
2008-04-02,0,50.09999999999997,12.299999999999995,279.80542
2008-05-02,0,50.09999999999997,12.299999999999995,286.35327
2008-06-02,0,50.09999999999997,12.299999999999995,289.51196
2008-07-02,0,50.09999999999997,12.299999999999995,290.0808
2008-08-02,0,50.09999999999997,12.299999999999995,289.59888
2008-09-02,0,50.09999999999997,12.299999999999995,284.49634
2008-10-02,0,50.09999999999997,12.299999999999995,280.8484
2008-11-02,0,50.09999999999997,12.299999999999995,276.61353
2008-12-02,0,50.09999999999997,12.299999999999995,272.46338
2009-01-02,0,50.09999999999997,12.299999999999995,268.38403
2009-02-02,0,50.09999999999997,12.299999999999995,271.19336
2009-03-02,0,50.09999999999997,12.299999999999995,275.26685
2009-04-02,0,50.09999999999997,12.299999999999995,284.19092
2009-05-02,0,50.09999999999997,12.299999999999995,285.94824
2009-06-02,0,50.09999999999997,12.299999999999995,286.90112
2009-07-02,0,50.09999999999997,12.299999999999995,289.96045
2009-08-02,0,50.09999999999997,12.299999999999995,290.96045
2009-09-02,0,50.09999999999997,12.299999999999995,287.31494
2009-10-02,0,50.09999999999997,12.299999999999995,279.9082
2009-11-02,0,50.09999999999997,12.299999999999995,278.55542
2009-12-02,0,50.09999999999997,12.299999999999995,271.9005
2010-01-02,0,50.09999999999997,12.299999999999995,267.4359
2010-02-02,0,50.09999999999997,12.299999999999995,270.3728
2010-03-02,0,50.09999999999997,12.299999999999995,273.97778
2010-04-02,0,50.09999999999997,12.299999999999995,280.3794
2010-05-02,0,50.09999999999997,12.299999999999995,283.31494
2010-06-02,0,50.09999999999997,12.299999999999995,288.6991
2010-07-02,0,50.09999999999997,12.299999999999995,292.71606
2010-08-02,0,50.09999999999997,12.299999999999995,288.90356
2010-09-02,0,50.09999999999997,12.299999999999995,284.0984
2010-10-02,0,50.09999999999997,12.299999999999995,279.47998
2010-11-02,0,50.09999999999997,12.299999999999995,276.4657
2010-12-02,0,50.09999999999997,12.299999999999995,267.386
2011-01-02,0,50.09999999999997,12.299999999999995,271.8833
2011-02-02,0,50.09999999999997,12.299999999999995,271.27563
2011-03-02,0,50.09999999999997,12.299999999999995,276.76892
2011-04-02,0,50.09999999999997,12.299999999999995,283.23364
2011-05-02,0,50.09999999999997,12.299999999999995,286.45605
2011-06-02,0,50.09999999999997,12.299999999999995,289.24316
2011-07-02,0,50.09999999999997,12.299999999999995,288.27393
2011-08-02,0,50.09999999999997,12.299999999999995,290.3689
2011-09-02,0,50.09999999999997,12.299999999999995,287.81323
2011-10-02,0,50.09999999999997,12.299999999999995,281.03955
2011-11-02,0,50.09999999999997,12.299999999999995,276.15234
2011-12-02,0,50.09999999999997,12.299999999999995,274.65845
2012-01-02,0,50.09999999999997,12.299999999999995,272.7915
2012-02-02,0,50.09999999999997,12.299999999999995,267.7876
2012-03-02,0,50.09999999999997,12.299999999999995,278.21094
2012-04-02,0,50.09999999999997,12.299999999999995,280.40894
2012-05-02,0,50.09999999999997,12.299999999999995,287.02686
2012-06-02,0,50.09999999999997,12.299999999999995,288.77734
2012-07-02,0,50.09999999999997,12.299999999999995,290.20435
2012-08-02,0,50.09999999999997,12.299999999999995,291.17896
2012-09-02,0,50.09999999999997,12.299999999999995,286.47144
2012-10-02,0,50.09999999999997,12.299999999999995,280.40955
2012-11-02,0,50.09999999999997,12.299999999999995,276.8108
2012-12-02,0,50.09999999999997,12.299999999999995,272.28613
2013-01-02,0,50.09999999999997,12.299999999999995,271.6548
2013-02-02,0,50.09999999999997,12.299999999999995,270.44263
2013-03-02,0,50.09999999999997,12.299999999999995,271.44263
2013-04-02,0,50.09999999999997,12.299999999999995,279.9187
2013-05-02,0,50.09999999999997,12.299999999999995,283.79126
2013-06-02,0,50.09999999999997,12.299999999999995,287.80835
2013-07-02,0,50.09999999999997,12.299999999999995,291.99927
2013-08-02,0,50.09999999999997,12.299999999999995,290.5481
2013-09-02,0,50.09999999999997,12.299999999999995,285.00977
2013-10-02,0,50.09999999999997,12.299999999999995,281.85303
2013-11-02,0,50.09999999999997,12.299999999999995,276.20068
2013-12-02,0,50.09999999999997,12.299999999999995,274.56128
2014-01-02,0,50.09999999999997,12.299999999999995,274.0066
2014-02-02,0,50.09999999999997,12.299999999999995,274.89062
2014-03-02,0,50.09999999999997,12.299999999999995,278.77344
2014-04-02,0,50.09999999999997,12.299999999999995,283.1648
2014-05-02,0,50.09999999999997,12.299999999999995,284.33643
2014-06-02,0,50.09999999999997,12.299999999999995,288.4336
2014-07-02,0,50.09999999999997,12.299999999999995,291.27393
2014-08-02,0,50.09999999999997,12.299999999999995,288.4585
2014-09-02,0,50.09999999999997,12.299999999999995,287.00732
2014-10-02,0,50.09999999999997,12.299999999999995,283.76196
2014-11-02,0,50.09999999999997,12.299999999999995,278.51355
2014-12-02,0,50.09999999999997,12.299999999999995,274.3849
2015-01-02,0,50.09999999999997,12.299999999999995,273.4663
2015-02-02,0,50.09999999999997,12.299999999999995,271.33545
2015-03-02,0,50.09999999999997,12.299999999999995,276.8081
2015-04-02,0,50.09999999999997,12.299999999999995,280.00757
2015-05-02,0,50.09999999999997,12.299999999999995,285.0747
2015-06-02,0,50.09999999999997,12.299999999999995,288.2273
2015-07-02,0,50.09999999999997,12.299999999999995,292.48926
2015-08-02,0,50.09999999999997,12.299999999999995,293.5022
2015-09-02,0,50.09999999999997,12.299999999999995,285.36768
2015-10-02,0,50.09999999999997,12.299999999999995,280.5481
2015-11-02,0,50.09999999999997,12.299999999999995,278.76807
2015-12-02,0,50.09999999999997,12.299999999999995,277.78613
2016-01-02,0,50.09999999999997,12.299999999999995,272.01782
2016-02-02,0,50.09999999999997,12.299999999999995,275.02588
2016-03-02,0,50.09999999999997,12.299999999999995,275.5642
2016-04-02,0,50.09999999999997,12.299999999999995,280.12988
2016-05-02,0,50.09999999999997,12.299999999999995,285.72217
2016-06-02,0,50.09999999999997,12.299999999999995,289.21118
2016-07-02,0,50.09999999999997,12.299999999999995,290.8291
2016-08-02,0,50.09999999999997,12.299999999999995,289.73804
2016-09-02,0,50.09999999999997,12.299999999999995,289.17065
2016-10-02,0,50.09999999999997,12.299999999999995,280.70288
2016-11-02,0,50.09999999999997,12.299999999999995,275.271
2016-12-02,0,50.09999999999997,12.299999999999995,272.95166
2017-01-02,0,50.09999999999997,12.299999999999995,267.01782
2017-02-02,0,50.09999999999997,12.299999999999995,273.91382
2017-03-02,0,50.09999999999997,12.299999999999995,278.3545
2017-04-02,0,50.09999999999997,12.299999999999995,279.33032
2017-05-02,0,50.09999999999997,12.299999999999995,286.2495
2017-06-02,0,50.09999999999997,12.299999999999995,290.4148
2017-07-02,0,50.09999999999997,12.299999999999995,290.71313
2017-08-02,0,50.09999999999997,12.299999999999995,290.8728
2017-09-02,0,50.09999999999997,12.299999999999995,284.62866
2017-10-02,0,50.09999999999997,12.299999999999995,282.7876
2017-11-02,0,50.09999999999997,12.299999999999995,276.34595
2017-12-02,0,50.09999999999997,12.299999999999995,273.26953
2018-01-02,0,50.09999999999997,12.299999999999995,274.91943
2018-02-02,0,50.09999999999997,12.299999999999995,269.63916
2018-03-02,0,50.09999999999997,12.299999999999995,273.9099
2018-04-02,0,50.09999999999997,12.299999999999995,284.59814
2018-05-02,0,50.09999999999997,12.299999999999995,288.35693
2018-06-02,0,50.09999999999997,12.299999999999995,290.02612
2018-07-02,0,50.09999999999997,12.299999999999995,292.47827
2018-08-02,0,50.09999999999997,12.299999999999995,293.4807
2018-09-02,0,50.09999999999997,12.299999999999995,287.79712
2018-10-02,0,50.09999999999997,12.299999999999995,283.01685
2018-11-02,0,50.09999999999997,12.299999999999995,276.96582
2018-12-02,0,50.09999999999997,12.299999999999995,274.53955
2019-01-02,0,50.09999999999997,12.299999999999995,271.3269
2019-02-02,0,50.09999999999997,12.299999999999995,274.20508
2019-03-02,0,50.09999999999997,12.299999999999995,277.99292
2019-04-02,0,50.09999999999997,12.299999999999995,281.90015
2019-05-02,0,50.09999999999997,12.299999999999995,283.1228
2019-06-02,0,50.09999999999997,12.299999999999995,292.78394
2019-07-02,0,50.09999999999997,12.299999999999995,292.10132
2019-08-02,0,50.09999999999997,12.299999999999995,291.7776
2019-09-02,0,50.09999999999997,12.299999999999995,286.5818
